Avg,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
7.361944444444444,55,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3
6.111666666666666,41,No,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3
5.956111111111111,35,No,Travel_Rarely,Research & Development,22,3,Medical,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3
7.2813888888888885,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3
6.999722222222222,39,No,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3
8.666666666666666,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3
10.755833333333333,42,No,Travel_Rarely,Research & Development,5,3,Medical,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3
7.333333333333333,45,No,Travel_Rarely,Research & Development,2,1,Medical,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4
9.152222222222223,26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,2.0,3.0,2.0,3,3
7.3741666666666665,29,No,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3
7.3775,33,No,Travel_Rarely,Research & Development,16,3,Medical,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3
6.647222222222222,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3
9.167222222222222,18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3
6.790277777777778,40,No,Non-Travel,Research & Development,1,4,Technical Degree,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3
9.250833333333333,41,No,Non-Travel,Research & Development,23,3,Life Sciences,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3
5.954166666666667,26,No,Travel_Rarely,Research & Development,9,4,Medical,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3
6.2175,35,No,Travel_Rarely,Research & Development,16,4,Medical,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3
6.3741666666666665,34,No,Travel_Rarely,Research & Development,26,3,Medical,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3
8.671666666666667,26,Yes,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4
7.342777777777778,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3
6.191111111111111,46,No,Travel_Frequently,Research & Development,4,1,Medical,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3
7.720555555555555,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3
7.502777777777778,37,No,Non-Travel,Research & Development,7,2,Medical,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3
9.042777777777777,52,No,Travel_Rarely,Sales,2,1,Medical,Male,1,Laboratory Technician,Divorced,99800,3.0,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3
5.917222222222223,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,Female,2,Research Director,Married,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4
5.963888888888889,24,No,Travel_Frequently,Sales,22,3,Life Sciences,Female,1,Healthcare Representative,Married,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3
5.949166666666667,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Research Scientist,Married,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3
6.848333333333334,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,5,Research Scientist,Married,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3
10.819166666666666,49,No,Travel_Rarely,Sales,21,1,Life Sciences,Male,1,Sales Executive,Divorced,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3
8.985,24,No,Travel_Rarely,Sales,1,3,Marketing,Female,1,Sales Executive,Married,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3
7.398333333333333,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,Female,4,Sales Executive,Married,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3
6.7425,24,No,Travel_Rarely,Sales,7,3,Medical,Female,1,Laboratory Technician,Married,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3
6.770555555555555,50,No,Travel_Frequently,Sales,2,2,Marketing,Male,1,Sales Executive,Married,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3
7.364444444444445,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Research Scientist,Married,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3
10.755555555555556,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,Male,2,Research Scientist,Married,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4
6.8825,30,Yes,Travel_Frequently,Research & Development,9,3,Other,Male,2,Healthcare Representative,Married,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3
8.913055555555555,34,No,Travel_Rarely,Sales,6,2,Life Sciences,Male,4,Research Director,Married,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3
6.698888888888889,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,Female,1,Sales Representative,Divorced,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3
7.833333333333333,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,5,Sales Executive,Single,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3
6.3025,31,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Sales Executive,Divorced,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3
7.848055555555556,27,No,Travel_Rarely,Sales,22,4,Medical,Male,1,Sales Representative,Divorced,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3
8.917777777777777,37,No,Travel_Rarely,Sales,9,4,Marketing,Female,2,Laboratory Technician,Married,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3
7.123888888888889,20,No,Travel_Rarely,Research & Development,17,4,Medical,Female,1,Sales Representative,Single,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3
7.423333333333333,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,2,Manufacturing Director,Married,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3
8.653611111111111,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,Female,2,Sales Executive,Divorced,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3
6.73,38,No,Travel_Rarely,Human Resources,2,4,Medical,Male,1,Human Resources,Single,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3
9.021666666666667,43,No,Travel_Frequently,Sales,4,3,Medical,Female,2,Healthcare Representative,Divorced,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3
6.947222222222222,48,No,Travel_Rarely,Research & Development,8,1,Medical,Male,2,Laboratory Technician,Married,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3
6.703333333333333,44,No,Travel_Rarely,Sales,29,4,Marketing,Male,2,Sales Executive,Single,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4
8.36111111111111,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Laboratory Technician,Divorced,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4
6.451388888888889,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,Male,2,Research Scientist,Divorced,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3
7.155277777777778,21,No,Travel_Rarely,Sales,16,2,Life Sciences,Male,3,Sales Executive,Single,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3
8.69,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Laboratory Technician,Married,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3
5.950277777777778,22,No,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Laboratory Technician,Married,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3
7.2636111111111115,33,No,Travel_Rarely,Sales,13,4,Marketing,Female,2,Manufacturing Director,Divorced,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3
9.361944444444445,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,Female,1,Healthcare Representative,Married,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3
7.271111111111111,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,Male,3,Manager,Divorced,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3
7.079722222222222,53,No,Travel_Rarely,Research & Development,24,3,Other,Female,3,Manager,Single,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3
7.345277777777778,34,No,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Research Scientist,Married,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3
7.573333333333333,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,3,Research Director,Married,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3
9.92388888888889,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Manufacturing Director,Married,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3
6.159722222222222,37,No,Travel_Rarely,Research & Development,4,3,Medical,Male,1,Manager,Married,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3
6.7636111111111115,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Healthcare Representative,Married,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3
6.624722222222222,35,No,Travel_Rarely,Research & Development,10,5,Medical,Female,4,Laboratory Technician,Single,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3
7.423055555555556,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,Male,2,Laboratory Technician,Divorced,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4
6.377222222222223,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,2,Sales Executive,Married,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3
10.669166666666667,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,2,Research Scientist,Divorced,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3
6.956666666666667,27,No,Travel_Rarely,Sales,9,3,Marketing,Male,5,Research Director,Single,59930,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3
8.56638888888889,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,5,Sales Representative,Single,61620,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3
10.338333333333333,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,Female,1,Laboratory Technician,Single,24060,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3
6.6802777777777775,35,No,Non-Travel,Research & Development,2,1,Medical,Male,1,Research Scientist,Married,187400,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3
7.020277777777777,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Healthcare Representative,Married,76370,2.0,11,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3
7.656944444444444,25,No,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Manufacturing Director,Married,100960,0.0,11,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3
6.748055555555555,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,Male,5,Research Scientist,Single,147560,0.0,20,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4
7.725555555555555,29,No,Travel_Frequently,Sales,2,4,Life Sciences,Male,4,Healthcare Representative,Divorced,64990,1.0,18,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3
7.064166666666667,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,Male,1,Sales Executive,Married,97240,3.0,13,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3
8.874444444444444,27,No,Travel_Frequently,Sales,4,3,Technical Degree,Male,5,Laboratory Technician,Divorced,21940,1.0,12,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3
7.525555555555556,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,Male,3,Manager,Single,33880,3.0,11,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3
9.062777777777777,50,No,Travel_Rarely,Sales,5,3,Medical,Male,1,Laboratory Technician,Married,54730,1.0,19,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3
6.726111111111111,34,No,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Healthcare Representative,Single,27030,1.0,21,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4
7.429722222222222,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,Female,1,Healthcare Representative,Single,25010,9.0,12,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3
6.623611111111111,39,No,Travel_Rarely,Research & Development,12,5,Medical,Female,1,Sales Representative,Single,62200,1.0,14,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3
7.8308333333333335,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,5,Research Scientist,Single,30380,1.0,11,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3
8.163055555555555,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,Male,4,Sales Representative,Married,44240,3.0,14,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3
7.133611111111111,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,1,Sales Executive,Single,43120,0.0,12,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3
6.4255555555555555,27,No,Travel_Rarely,Research & Development,10,3,Medical,Male,5,Research Scientist,Married,132450,1.0,23,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4
7.826388888888889,32,No,Travel_Rarely,Sales,1,3,Medical,Male,2,Sales Executive,Single,136640,3.0,14,0,10.0,6,7,7,7,3.0,4.0,3.0,3,3
6.67,47,No,Travel_Rarely,Research & Development,2,3,Medical,Female,5,Sales Executive,Single,50210,2.0,17,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3
8.588333333333333,40,No,Travel_Frequently,Research & Development,3,4,Medical,Female,3,Human Resources,Married,51260,5.0,18,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3
6.7575,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,Male,2,Laboratory Technician,Married,28590,3.0,18,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3
7.677222222222222,41,No,Travel_Rarely,Sales,6,3,Medical,Male,1,Sales Executive,Divorced,102390,3.0,24,3,23.0,3,21,12,6,2.0,4.0,2.0,3,4
6.521111111111111,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,5,Laboratory Technician,Single,53290,8.0,20,0,10.0,3,2,2,2,1.0,1.0,3.0,4,4
7.340277777777778,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,Male,2,Manufacturing Director,Divorced,43250,1.0,14,0,9.0,2,9,1,7,4.0,1.0,2.0,2,3
6.1883333333333335,41,No,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Manufacturing Director,Married,72600,1.0,16,0,22.0,2,22,2,10,4.0,3.0,3.0,3,3
7.344166666666666,50,No,Travel_Rarely,Sales,9,3,Life Sciences,Male,2,Research Scientist,Married,23220,7.0,25,1,4.0,0,2,2,2,4.0,2.0,3.0,4,4
8.081944444444444,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,Male,3,Research Scientist,Single,20750,7.0,18,3,10.0,0,7,3,7,1.0,2.0,3.0,2,3
5.9863888888888885,36,No,Non-Travel,Research & Development,10,4,Technical Degree,Female,2,Research Scientist,Married,41520,9.0,19,1,10.0,3,8,0,5,1.0,1.0,3.0,3,3
9.774444444444445,38,No,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Manager,Single,96190,4.0,13,1,10.0,2,1,0,0,3.0,3.0,4.0,3,3
6.048333333333333,44,No,Non-Travel,Research & Development,8,2,Life Sciences,Male,1,Research Scientist,Single,135030,2.0,12,0,9.0,6,5,1,4,1.0,3.0,3.0,2,3
8.262222222222222,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,Male,1,Research Scientist,Divorced,54410,9.0,22,1,28.0,6,22,11,13,4.0,3.0,2.0,2,4
7.5075,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,2,Sales Executive,Divorced,52090,7.0,14,1,10.0,3,8,7,7,3.0,4.0,2.0,3,3
6.424722222222222,29,No,Travel_Rarely,Research & Development,1,2,Medical,Female,1,Sales Executive,Single,106730,1.0,13,3,1.0,2,1,0,0,3.0,3.0,3.0,3,3
9.911111111111111,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Sales Executive,Divorced,50100,6.0,21,3,7.0,3,2,2,2,3.0,3.0,3.0,3,4
7.0575,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,Male,1,Laboratory Technician,Married,135490,3.0,11,2,7.0,3,2,2,2,4.0,4.0,3.0,3,3
6.371666666666667,34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,Male,2,Healthcare Representative,Single,49990,3.0,12,2,10.0,2,5,4,3,2.0,3.0,3.0,4,3
7.794722222222222,23,No,Travel_Rarely,Sales,13,3,Marketing,Male,5,Sales Executive,Married,42210,1.0,11,1,5.0,4,4,0,2,2.0,1.0,4.0,3,3
6.254166666666666,39,No,Travel_Rarely,Sales,2,4,Marketing,Female,4,Healthcare Representative,Married,138720,9.0,12,3,12.0,3,8,3,6,3.0,2.0,1.0,2,3
7.115277777777778,56,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Manager,Married,20420,7.0,12,0,30.0,6,10,1,1,3.0,4.0,2.0,3,3
8.785555555555556,40,No,Travel_Rarely,Sales,9,3,Marketing,Male,2,Research Scientist,Single,20730,0.0,14,0,5.0,3,4,2,3,4.0,4.0,2.0,3,3
7.429444444444444,27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,1,Laboratory Technician,Single,29560,8.0,13,0,9.0,6,7,0,7,4.0,1.0,1.0,3,3
7.046666666666667,29,No,Travel_Rarely,Sales,20,3,Marketing,Female,2,Manager,Divorced,29260,1.0,15,1,2.0,3,2,2,2,4.0,2.0,3.0,2,3
6.256388888888889,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Female,3,Laboratory Technician,Single,48090,2.0,18,0,19.0,2,2,2,2,4.0,4.0,3.0,3,3
7.069444444444445,35,No,Non-Travel,Research & Development,5,1,Medical,Male,1,Healthcare Representative,Divorced,51630,2.0,18,2,16.0,4,1,0,0,4.0,1.0,4.0,3,3
7.756666666666667,32,No,Travel_Frequently,Sales,4,4,Life Sciences,Male,2,Sales Executive,Married,188440,1.0,19,0,10.0,3,10,4,7,1.0,4.0,3.0,1,3
10.868055555555555,38,No,Travel_Rarely,Sales,10,3,Medical,Male,4,Laboratory Technician,Married,181720,6.0,12,2,6.0,5,1,0,1,4.0,3.0,1.0,3,3
6.154166666666667,34,No,Travel_Rarely,Research & Development,20,3,Medical,Female,3,Laboratory Technician,Divorced,57440,3.0,19,1,7.0,4,0,0,0,2.0,1.0,3.0,2,3
5.929722222222222,52,No,Travel_Rarely,Sales,21,5,Technical Degree,Male,3,Manager,Married,28890,1.0,11,1,34.0,2,34,1,16,3.0,1.0,4.0,3,3
9.971666666666666,33,Yes,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Laboratory Technician,Single,28710,1.0,17,3,10.0,2,10,7,8,4.0,4.0,2.0,3,3
7.6930555555555555,25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,2,Research Scientist,Single,74840,1.0,15,0,6.0,3,6,1,4,3.0,4.0,2.0,3,3
5.941388888888889,45,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,Healthcare Representative,Single,60740,0.0,14,0,9.0,2,8,3,1,2.0,3.0,3.0,3,3
7.9911111111111115,23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,Female,2,Research Scientist,Single,173280,1.0,17,1,2.0,2,2,0,2,1.0,3.0,3.0,1,3
9.989166666666666,47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,Male,1,Research Director,Single,27740,4.0,13,1,8.0,2,5,1,3,2.0,3.0,3.0,3,3
7.714166666666666,34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,Male,1,Research Scientist,Single,45050,1.0,12,0,6.0,3,6,1,4,4.0,4.0,3.0,3,3
7.987222222222222,55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,Male,4,Laboratory Technician,Married,74280,5.0,12,0,24.0,2,5,1,4,4.0,1.0,3.0,3,3
7.368611111111111,36,No,Non-Travel,Research & Development,7,2,Life Sciences,Male,5,Sales Executive,Single,116310,1.0,18,1,10.0,2,10,0,9,1.0,1.0,3.0,1,3
7.165555555555556,52,No,Non-Travel,Research & Development,1,4,Life Sciences,Male,5,Sales Executive,Married,97380,0.0,18,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3
7.095555555555555,26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,Male,1,Manufacturing Director,Divorced,28350,3.0,11,1,5.0,2,2,2,0,1.0,4.0,3.0,3,3
6.268611111111111,29,No,Travel_Rarely,Research & Development,10,2,Medical,Male,3,Manufacturing Director,Married,169590,4.0,14,3,11.0,5,8,1,1,2.0,3.0,2.0,3,3
6.1025,26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Laboratory Technician,Single,26130,6.0,19,1,6.0,2,4,1,2,4.0,1.0,2.0,3,3
6.173611111111111,34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,Male,2,Manufacturing Director,Single,61460,2.0,12,0,10.0,3,4,1,3,2.0,4.0,3.0,3,3
8.863611111111112,54,No,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Laboratory Technician,Divorced,49630,9.0,15,1,9.0,2,5,1,4,4.0,1.0,3.0,3,3
6.805,27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,Female,4,Research Scientist,Married,195370,0.0,12,0,5.0,5,4,1,1,3.0,4.0,3.0,3,3
9.516111111111112,37,No,Travel_Rarely,Sales,2,4,Technical Degree,Male,2,Manufacturing Director,Divorced,61720,0.0,11,0,6.0,1,5,4,3,4.0,1.0,2.0,3,3
10.764166666666666,38,No,Travel_Frequently,Sales,2,4,Life Sciences,Female,2,Research Scientist,Single,23680,6.0,11,1,17.0,3,15,4,12,1.0,1.0,3.0,3,3
6.819444444444445,34,No,Travel_Rarely,Sales,2,3,Marketing,Male,1,Sales Representative,Single,103120,1.0,12,0,6.0,2,6,1,3,3.0,1.0,3.0,3,3
7.749722222222222,35,No,Travel_Rarely,Research & Development,5,4,Medical,Male,3,Manager,Married,16750,1.0,16,0,3.0,6,3,0,2,1.0,4.0,2.0,2,3
7.131388888888889,30,No,Travel_Rarely,Research & Development,20,3,Medical,Male,1,Laboratory Technician,Married,25230,3.0,13,1,7.0,2,2,0,2,4.0,3.0,3.0,3,3
6.333333333333333,40,No,Travel_Frequently,Research & Development,10,4,Medical,Male,2,Manufacturing Director,Married,65670,1.0,13,1,8.0,3,8,3,7,3.0,2.0,3.0,4,3
7.879166666666666,34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,3,Healthcare Representative,Married,47390,5.0,24,2,6.0,2,3,1,2,3.0,1.0,3.0,3,4
7.735833333333333,42,No,Travel_Frequently,Research & Development,9,4,Medical,Male,1,Manufacturing Director,Divorced,92080,1.0,15,1,24.0,2,24,14,9,2.0,4.0,2.0,4,3
7.956111111111111,23,Yes,Travel_Rarely,Sales,2,3,Medical,Female,4,Manufacturing Director,Married,45590,1.0,18,1,1.0,2,0,0,0,3.0,1.0,3.0,2,3
6.796666666666667,24,No,Non-Travel,Sales,1,5,Marketing,Female,1,Manufacturing Director,Divorced,81890,1.0,14,1,1.0,3,1,0,0,3.0,2.0,3.0,3,3
6.065833333333333,52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,Male,2,Manufacturing Director,Married,29420,8.0,11,1,9.0,1,5,1,4,4.0,3.0,3.0,2,3
6.381944444444445,50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,2,Sales Executive,Married,49410,5.0,11,1,30.0,3,4,0,3,3.0,3.0,3.0,1,3
10.619722222222222,29,Yes,Travel_Rarely,Sales,2,4,Marketing,Female,4,Research Scientist,Married,106500,1.0,13,2,1.0,2,1,0,0,2.0,1.0,3.0,4,3
7.008333333333334,33,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,4,Manufacturing Director,Married,59020,0.0,12,1,14.0,2,13,3,7,3.0,3.0,4.0,3,3
7.9655555555555555,33,Yes,Travel_Rarely,Research & Development,23,5,Life Sciences,Male,1,Human Resources,Single,86390,5.0,16,2,6.0,3,3,0,2,1.0,1.0,3.0,2,3
9.517777777777777,47,No,Travel_Rarely,Research & Development,6,4,Other,Male,2,Manager,Married,63470,1.0,14,0,26.0,2,26,3,0,3.0,4.0,2.0,4,3
7.630833333333333,36,No,Travel_Rarely,Sales,6,3,Medical,Female,2,Sales Executive,Married,42000,0.0,22,0,10.0,3,9,0,5,3.0,2.0,3.0,3,4
7.620833333333334,29,No,Travel_Rarely,Research & Development,10,3,Other,Male,1,Research Scientist,Married,34520,1.0,11,0,10.0,3,10,0,7,3.0,3.0,3.0,2,3
8.909722222222221,58,Yes,Travel_Rarely,Research & Development,24,3,Other,Female,2,Research Scientist,Single,43170,7.0,17,0,40.0,2,31,13,8,4.0,2.0,3.0,3,3
