Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,Competition
337,2013-01-17,2200,206,1,0,0,0,d,c,10600.0,0,1.0
337,2013-01-16,2941,246,1,0,0,0,d,c,10600.0,0,1.0
337,2013-01-15,3123,266,1,0,0,0,d,c,10600.0,0,1.0
337,2013-01-14,3513,285,1,0,0,0,d,c,10600.0,0,1.0
337,2013-01-13,0,0,0,0,0,0,d,c,10600.0,0,1.0
337,2013-01-12,4459,360,1,0,0,0,d,c,10600.0,0,1.0
337,2013-01-11,4343,340,1,1,0,1,d,c,10600.0,0,1.0
337,2013-01-10,3688,335,1,1,0,1,d,c,10600.0,0,1.0
337,2013-01-09,3470,300,1,1,0,1,d,c,10600.0,0,1.0
337,2013-01-08,4956,333,1,1,0,1,d,c,10600.0,0,1.0
337,2013-01-07,5073,347,1,1,0,1,d,c,10600.0,0,1.0
337,2013-01-06,0,0,0,0,0,1,d,c,10600.0,0,1.0
337,2013-01-05,4592,372,1,0,0,1,d,c,10600.0,0,1.0
337,2013-01-04,3837,314,1,0,0,1,d,c,10600.0,0,1.0
337,2013-01-03,3959,281,1,0,0,1,d,c,10600.0,0,1.0
337,2013-01-02,3497,284,1,0,0,1,d,c,10600.0,0,1.0
337,2013-01-01,0,0,0,0,a,1,d,c,10600.0,0,1.0
1045,2015-07-31,12216,1385,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-07-30,12042,1329,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-07-29,11185,1307,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-07-28,10901,1314,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-07-27,14919,1629,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-07-26,5968,832,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-25,7776,906,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-24,9082,1135,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-07-23,11661,1423,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-07-22,7413,997,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-07-21,10121,1252,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-07-20,11187,1388,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-07-19,6318,768,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-18,8130,958,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-17,10725,1236,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-16,11719,1339,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-15,10264,1228,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-14,10669,1198,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-13,13085,1445,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-12,4025,559,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-11,7834,897,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-10,8429,1096,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-09,9017,1175,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-08,9724,1228,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-07,8654,1096,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-06,11579,1400,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-05,3239,484,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-04,7464,888,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-07-03,9746,1138,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-02,10770,1226,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-07-01,10215,1168,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-30,11769,1260,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-29,12557,1343,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-28,4844,716,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-27,6534,802,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-26,6545,866,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-25,6744,951,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-24,6881,883,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-23,6751,887,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-22,7668,989,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-21,3134,432,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-20,6124,749,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-19,8561,992,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-18,8701,1068,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-17,8305,973,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-16,9158,1094,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-15,11109,1224,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-14,3695,494,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-13,6940,813,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-12,7416,935,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-11,8717,1088,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-10,6752,890,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-09,7447,984,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-08,8839,1095,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-07,3467,460,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-06,7722,952,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-06-05,9072,1089,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-04,8874,1041,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-03,9509,1114,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-02,8220,916,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-06-01,11768,1306,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-31,4750,680,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-30,5041,554,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-29,9381,1079,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-28,9340,1136,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-27,7699,966,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-26,8878,1082,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-25,3604,500,1,0,a,0,a,c,26990.0,0,1.0
1045,2015-05-24,3768,544,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-23,8894,1091,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-22,8266,983,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-21,8761,1045,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-20,7706,937,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-19,8807,973,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-18,10305,1111,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-17,3895,655,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-16,7920,1046,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-15,10406,1441,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-05-14,5380,946,1,0,a,0,a,c,26990.0,0,1.0
1045,2015-05-13,9215,1127,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-12,8517,1014,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-11,8277,1057,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-10,3126,452,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-09,4920,571,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-08,8525,998,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-07,8064,1022,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-06,8077,927,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-05,7692,887,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-04,10118,1160,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-05-03,3086,446,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-02,10416,1163,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-05-01,0,0,0,1,a,0,a,c,26990.0,0,1.0
1045,2015-04-30,10181,1190,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-04-29,8661,982,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-04-28,8897,959,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-04-27,9203,990,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-04-26,3384,443,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-25,5105,520,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-24,5821,813,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-23,6875,906,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-22,6376,846,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-21,6519,843,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-20,6846,904,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-19,2769,378,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-18,4743,563,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-17,7606,893,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-16,7835,909,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-15,7448,825,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-14,8216,883,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-13,10756,1081,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-12,2769,381,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-11,4725,549,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-10,6761,902,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-04-09,7744,1018,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-04-08,7864,981,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-04-07,9865,1145,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-04-06,3815,544,1,0,b,1,a,c,26990.0,0,1.0
1045,2015-04-05,2462,383,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-04,14098,1516,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-04-03,0,0,0,1,b,1,a,c,26990.0,0,1.0
1045,2015-04-02,13590,1428,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-04-01,11170,1122,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-03-31,10425,970,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-30,11797,1175,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-29,4972,615,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-28,5146,557,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-27,7631,839,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-26,6936,896,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-25,6076,763,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-24,6058,727,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-23,6555,821,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-22,2268,379,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-21,4376,501,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-20,7112,835,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-19,7534,903,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-18,7086,799,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-17,7337,876,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-16,8815,968,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-15,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-14,4863,557,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-13,7350,860,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-12,6818,861,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-11,6185,769,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-10,6427,768,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-09,7228,897,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-08,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-07,5940,644,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-03-06,7562,887,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-05,7364,887,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-04,6919,801,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-03,8237,898,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-02,8568,963,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-03-01,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-28,4771,554,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-27,7566,853,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-26,6974,833,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-25,5245,668,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-24,5082,701,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-23,6277,756,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-22,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-21,4105,470,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-20,5880,698,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-19,7194,877,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-18,6372,791,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-17,7371,857,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-16,8478,953,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-15,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-14,4934,513,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-13,7187,892,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-12,6669,844,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-11,5662,737,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-10,5786,766,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-09,6355,810,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-08,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-07,5167,608,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-02-06,7397,821,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-05,7607,892,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-04,7485,843,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-03,7635,790,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-02,9971,1046,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-02-01,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-31,5226,549,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-30,8597,905,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-29,5221,539,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-28,6751,738,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-27,8065,890,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-26,7732,811,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-25,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-24,2910,313,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-23,5886,705,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-22,6173,769,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-21,5354,703,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-20,5529,703,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-19,6072,737,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-18,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-17,4409,485,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-16,7456,858,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-15,6504,723,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-14,7054,761,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-13,6729,747,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-12,8237,824,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-11,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-10,3418,368,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-09,5471,625,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-08,7119,811,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-07,6621,805,1,1,0,0,a,c,26990.0,0,1.0
1045,2015-01-06,8004,836,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-01-05,10696,1122,1,1,0,1,a,c,26990.0,0,1.0
1045,2015-01-04,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-03,4678,491,1,0,0,0,a,c,26990.0,0,1.0
1045,2015-01-02,8463,992,1,0,0,1,a,c,26990.0,0,1.0
1045,2015-01-01,0,0,0,0,a,1,a,c,26990.0,0,1.0
1045,2014-12-31,5138,651,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-30,10887,1237,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-29,11526,1344,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-28,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-27,8287,930,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-26,0,0,0,0,c,1,a,c,26990.0,0,1.0
1045,2014-12-25,0,0,0,0,c,1,a,c,26990.0,0,1.0
1045,2014-12-24,5401,581,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-23,13907,1409,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-22,13316,1358,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-12-21,7631,838,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-20,8929,920,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-19,11726,1185,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-18,11140,1131,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-17,10016,1010,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-16,11361,1115,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-15,13452,1255,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-14,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-13,8878,970,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-12,7708,791,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-11,7714,827,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-10,7372,829,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-09,7696,909,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-08,8135,947,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-07,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-06,8086,826,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-12-05,11861,1157,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-04,11248,1110,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-03,10412,1054,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-02,10799,1047,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-12-01,12742,1236,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-30,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-29,9244,908,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-28,11972,1274,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-27,10640,1106,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-26,9087,966,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-25,9190,1033,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-24,10980,1097,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-23,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-22,4958,542,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-21,7848,878,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-20,7397,924,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-19,6867,831,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-18,7074,836,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-17,7590,921,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-16,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-15,4597,548,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-14,8533,1000,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-13,8136,914,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-12,7201,779,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-11,7912,903,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-10,8854,985,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-09,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-08,4623,530,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-07,7521,909,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-06,8519,978,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-05,8224,844,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-04,8807,946,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-03,10665,1146,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-11-02,0,0,0,0,0,0,a,c,26990.0,0,1.0
1045,2014-11-01,6357,719,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-31,8348,1031,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-30,8388,1042,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-29,6719,834,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-28,5978,800,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-27,6939,910,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-26,3886,587,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-25,5085,599,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-24,6917,861,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-10-23,7517,884,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-10-22,6742,823,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-10-21,7167,780,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-10-20,8836,1003,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-10-19,1821,259,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-18,5354,652,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-17,6845,841,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-10-16,6887,871,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-10-15,6304,802,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-10-14,7369,898,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-10-13,7254,865,1,0,0,1,a,c,26990.0,0,1.0
1045,2014-10-12,3084,421,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-11,5510,666,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-10,8448,980,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-09,8853,1056,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-08,7726,925,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-07,8203,914,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-06,10364,1196,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-05,3069,450,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-04,8569,1019,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-10-03,2522,377,1,1,a,0,a,c,26990.0,0,1.0
1045,2014-10-02,9740,1202,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-10-01,8284,982,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-30,8906,920,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-29,9700,1119,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-28,4281,603,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-27,5130,622,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-26,6535,892,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-25,6485,892,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-24,5946,791,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-23,6365,907,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-22,6920,987,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-21,2722,414,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-20,5659,747,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-19,7438,930,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-18,7335,1003,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-17,7485,945,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-16,8028,987,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-15,10394,1186,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-14,2451,341,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-13,6198,792,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-12,7249,979,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-11,8129,1021,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-10,6725,883,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-09,7251,937,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-08,8456,1106,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-07,3370,459,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-06,5846,796,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-09-05,8803,1096,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-04,9088,1211,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-03,9134,1168,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-02,9274,1216,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-09-01,11800,1391,1,1,0,0,a,c,26990.0,0,1.0
1045,2014-08-31,4954,750,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-30,7912,1017,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-29,9628,1188,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-28,9785,1198,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-27,8712,1079,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-26,9530,1182,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-25,11937,1463,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-24,4376,583,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-23,7217,937,1,0,0,0,a,c,26990.0,0,1.0
1045,2014-08-22,9268,1155,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-08-21,9850,1189,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-08-20,9999,1236,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-08-19,11354,1290,1,1,0,1,a,c,26990.0,0,1.0
1045,2014-08-18,12825,1358,1,1,0,1,a,c,26990.0,0,1.0
